id,type,amount,touristId,zone,timestamp
585,ENCLOSURE_FEE_VIP,75.0,4,Recinto VIP,2026-05-21T14:45:07.482220800
586,ENCLOSURE_FEE_VIP,75.0,5,Recinto VIP,2026-05-21T14:45:07.483546800
524,ENCLOSURE_FEE_PREMIUM,30.0,6,Recinto Premium,2026-05-21T14:45:07.483546800
525,ENCLOSURE_FEE_PREMIUM,30.0,7,Recinto Premium,2026-05-21T14:45:07.483546800
611,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:07.484893700
526,ENCLOSURE_FEE_PREMIUM,30.0,8,Recinto Premium,2026-05-21T14:45:07.484893700
612,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:07.484893700
532,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:07.486240600
527,ENCLOSURE_FEE_PREMIUM,30.0,10,Recinto Premium,2026-05-21T14:45:07.487241600
613,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:07.487241600
533,ENCLOSURE_FEE_BASIC,10.0,11,Recinto Básico,2026-05-21T14:45:07.488341
587,ENCLOSURE_FEE_VIP,75.0,12,Recinto VIP,2026-05-21T14:45:07.488341
614,SOUVENIR,15.0,13,Recinto Central,2026-05-21T14:45:07.489346200
534,ENCLOSURE_FEE_BASIC,10.0,13,Recinto Básico,2026-05-21T14:45:07.489346200
588,ENCLOSURE_FEE_VIP,75.0,14,Recinto VIP,2026-05-21T14:45:07.489346200
528,ENCLOSURE_FEE_PREMIUM,30.0,15,Recinto Premium,2026-05-21T14:45:07.490343500
615,SOUVENIR,15.0,16,Recinto Central,2026-05-21T14:45:07.490343500
589,ENCLOSURE_FEE_VIP,75.0,16,Recinto VIP,2026-05-21T14:45:07.490343500
616,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:07.490343500
529,ENCLOSURE_FEE_PREMIUM,30.0,17,Recinto Premium,2026-05-21T14:45:07.491738100
590,ENCLOSURE_FEE_VIP,75.0,18,Recinto VIP,2026-05-21T14:45:07.491738100
617,SOUVENIR,15.0,19,Recinto Central,2026-05-21T14:45:07.491738100
591,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:07.491738100
618,SOUVENIR,15.0,20,Recinto Central,2026-05-21T14:45:07.492922800
592,ENCLOSURE_FEE_VIP,75.0,20,Recinto VIP,2026-05-21T14:45:07.492922800
593,ENCLOSURE_FEE_VIP,75.0,21,Recinto VIP,2026-05-21T14:45:07.492922800
535,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:07.492922800
536,ENCLOSURE_FEE_BASIC,10.0,23,Recinto Básico,2026-05-21T14:45:07.494150600
619,SOUVENIR,15.0,24,Recinto Central,2026-05-21T14:45:07.494150600
537,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:07.494150600
530,ENCLOSURE_FEE_PREMIUM,30.0,25,Recinto Premium,2026-05-21T14:45:07.494150600
620,SOUVENIR,15.0,26,Recinto Central,2026-05-21T14:45:07.495264
531,ENCLOSURE_FEE_PREMIUM,30.0,26,Recinto Premium,2026-05-21T14:45:07.495264
594,ENCLOSURE_FEE_VIP,75.0,27,Recinto VIP,2026-05-21T14:45:07.495264
532,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:07.496299400
533,ENCLOSURE_FEE_PREMIUM,30.0,29,Recinto Premium,2026-05-21T14:45:07.496299400
621,SOUVENIR,15.0,30,Recinto Central,2026-05-21T14:45:07.496299400
534,ENCLOSURE_FEE_PREMIUM,30.0,30,Recinto Premium,2026-05-21T14:45:07.496299400
622,SOUVENIR,15.0,1,Recinto Central,2026-05-21T14:45:07.498290100
535,ENCLOSURE_FEE_PREMIUM,30.0,1,Recinto Premium,2026-05-21T14:45:07.499304400
538,ENCLOSURE_FEE_BASIC,10.0,2,Recinto Básico,2026-05-21T14:45:07.499304400
623,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:07.499304400
536,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:07.500324400
595,ENCLOSURE_FEE_VIP,75.0,4,Recinto VIP,2026-05-21T14:45:07.501283300
596,ENCLOSURE_FEE_VIP,75.0,5,Recinto VIP,2026-05-21T14:45:07.501283300
624,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:07.502414800
539,ENCLOSURE_FEE_BASIC,10.0,6,Recinto Básico,2026-05-21T14:45:07.502973500
625,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:07.503543400
537,ENCLOSURE_FEE_PREMIUM,30.0,7,Recinto Premium,2026-05-21T14:45:07.504698400
626,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:07.504698400
540,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:07.505717900
627,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:07.506229400
37,SPA_SERVICE,20.0,9,Baños y SPA,2026-05-21T14:45:07.506754200
541,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:07.506754200
538,ENCLOSURE_FEE_PREMIUM,30.0,10,Recinto Premium,2026-05-21T14:45:07.507315900
597,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:07.507837600
542,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:07.508398700
598,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:07.508955
543,ENCLOSURE_FEE_BASIC,10.0,14,Recinto Básico,2026-05-21T14:45:07.510072200
539,ENCLOSURE_FEE_PREMIUM,30.0,15,Recinto Premium,2026-05-21T14:45:07.510600300
599,ENCLOSURE_FEE_VIP,75.0,16,Recinto VIP,2026-05-21T14:45:07.510600300
540,ENCLOSURE_FEE_PREMIUM,30.0,17,Recinto Premium,2026-05-21T14:45:07.511172100
544,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:07.511741800
545,ENCLOSURE_FEE_BASIC,10.0,19,Recinto Básico,2026-05-21T14:45:07.512317
628,SOUVENIR,15.0,20,Recinto Central,2026-05-21T14:45:07.512317
541,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:07.512871500
629,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:07.512871500
542,ENCLOSURE_FEE_PREMIUM,30.0,21,Recinto Premium,2026-05-21T14:45:07.513421300
630,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:07.513979900
543,ENCLOSURE_FEE_PREMIUM,30.0,22,Recinto Premium,2026-05-21T14:45:07.514525500
631,SOUVENIR,15.0,23,Recinto Central,2026-05-21T14:45:07.515069400
544,ENCLOSURE_FEE_PREMIUM,30.0,23,Recinto Premium,2026-05-21T14:45:07.515640700
546,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:07.516880
600,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:07.516880
547,ENCLOSURE_FEE_BASIC,10.0,26,Recinto Básico,2026-05-21T14:45:07.517448800
632,SOUVENIR,15.0,27,Recinto Central,2026-05-21T14:45:07.518001300
548,ENCLOSURE_FEE_BASIC,10.0,27,Recinto Básico,2026-05-21T14:45:07.518577
601,ENCLOSURE_FEE_VIP,75.0,28,Recinto VIP,2026-05-21T14:45:07.519149200
633,SOUVENIR,15.0,29,Recinto Central,2026-05-21T14:45:07.519149200
549,ENCLOSURE_FEE_BASIC,10.0,29,Recinto Básico,2026-05-21T14:45:07.520164100
634,SOUVENIR,15.0,30,Recinto Central,2026-05-21T14:45:07.521205
550,ENCLOSURE_FEE_BASIC,10.0,30,Recinto Básico,2026-05-21T14:45:07.521205
602,ENCLOSURE_FEE_VIP,75.0,1,Recinto VIP,2026-05-21T14:45:07.523977100
603,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:07.523977100
635,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:07.524990100
545,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:07.524990100
551,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:07.524990100
604,ENCLOSURE_FEE_VIP,75.0,5,Recinto VIP,2026-05-21T14:45:07.525990
546,ENCLOSURE_FEE_PREMIUM,30.0,6,Recinto Premium,2026-05-21T14:45:07.525990
636,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:07.525990
552,ENCLOSURE_FEE_BASIC,10.0,7,Recinto Básico,2026-05-21T14:45:07.526989200
637,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:07.526989200
547,ENCLOSURE_FEE_PREMIUM,30.0,8,Recinto Premium,2026-05-21T14:45:07.527989
638,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:07.527989
548,ENCLOSURE_FEE_PREMIUM,30.0,9,Recinto Premium,2026-05-21T14:45:07.528990700
605,ENCLOSURE_FEE_VIP,75.0,10,Recinto VIP,2026-05-21T14:45:07.528990700
549,ENCLOSURE_FEE_PREMIUM,30.0,11,Recinto Premium,2026-05-21T14:45:07.528990700
553,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:07.529988800
606,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:07.529988800
639,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:07.529988800
607,ENCLOSURE_FEE_VIP,75.0,14,Recinto VIP,2026-05-21T14:45:07.530990900
554,ENCLOSURE_FEE_BASIC,10.0,15,Recinto Básico,2026-05-21T14:45:07.530990900
550,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:07.530990900
640,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:07.532359100
555,ENCLOSURE_FEE_BASIC,10.0,17,Recinto Básico,2026-05-21T14:45:07.532359100
641,SOUVENIR,15.0,18,Recinto Central,2026-05-21T14:45:07.532359100
608,ENCLOSURE_FEE_VIP,75.0,18,Recinto VIP,2026-05-21T14:45:07.533364300
642,SOUVENIR,15.0,19,Recinto Central,2026-05-21T14:45:07.533364300
556,ENCLOSURE_FEE_BASIC,10.0,19,Recinto Básico,2026-05-21T14:45:07.534491200
551,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:07.534491200
643,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:07.535504800
609,ENCLOSURE_FEE_VIP,75.0,21,Recinto VIP,2026-05-21T14:45:07.535504800
610,ENCLOSURE_FEE_VIP,75.0,22,Recinto VIP,2026-05-21T14:45:07.536654900
557,ENCLOSURE_FEE_BASIC,10.0,23,Recinto Básico,2026-05-21T14:45:07.536654900
644,SOUVENIR,15.0,24,Recinto Central,2026-05-21T14:45:07.537733500
558,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:07.537733500
611,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:07.538733500
552,ENCLOSURE_FEE_PREMIUM,30.0,26,Recinto Premium,2026-05-21T14:45:07.538733500
612,ENCLOSURE_FEE_VIP,75.0,27,Recinto VIP,2026-05-21T14:45:07.538733500
553,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:07.540023600
645,SOUVENIR,15.0,29,Recinto Central,2026-05-21T14:45:07.540023600
613,ENCLOSURE_FEE_VIP,75.0,29,Recinto VIP,2026-05-21T14:45:07.540023600
614,ENCLOSURE_FEE_VIP,75.0,30,Recinto VIP,2026-05-21T14:45:07.541027700
615,ENCLOSURE_FEE_VIP,75.0,1,Recinto VIP,2026-05-21T14:45:07.542025600
554,ENCLOSURE_FEE_PREMIUM,30.0,2,Recinto Premium,2026-05-21T14:45:07.542025600
646,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:07.543123200
559,ENCLOSURE_FEE_BASIC,10.0,3,Recinto Básico,2026-05-21T14:45:07.543123200
560,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:07.543123200
555,ENCLOSURE_FEE_PREMIUM,30.0,5,Recinto Premium,2026-05-21T14:45:07.544126300
561,ENCLOSURE_FEE_BASIC,10.0,6,Recinto Básico,2026-05-21T14:45:07.544126300
647,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:07.545191200
556,ENCLOSURE_FEE_PREMIUM,30.0,7,Recinto Premium,2026-05-21T14:45:07.545191200
562,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:07.545191200
563,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:07.546194500
648,SOUVENIR,15.0,10,Recinto Central,2026-05-21T14:45:07.546194500
557,ENCLOSURE_FEE_PREMIUM,30.0,10,Recinto Premium,2026-05-21T14:45:07.547375200
649,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:07.547375200
558,ENCLOSURE_FEE_PREMIUM,30.0,11,Recinto Premium,2026-05-21T14:45:07.548380500
650,SOUVENIR,15.0,12,Recinto Central,2026-05-21T14:45:07.548380500
564,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:07.548380500
616,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:07.548380500
559,ENCLOSURE_FEE_PREMIUM,30.0,14,Recinto Premium,2026-05-21T14:45:07.549881500
651,SOUVENIR,15.0,15,Recinto Central,2026-05-21T14:45:07.549881500
617,ENCLOSURE_FEE_VIP,75.0,15,Recinto VIP,2026-05-21T14:45:07.549881500
618,ENCLOSURE_FEE_VIP,75.0,16,Recinto VIP,2026-05-21T14:45:07.551096
652,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:07.551096
565,ENCLOSURE_FEE_BASIC,10.0,17,Recinto Básico,2026-05-21T14:45:07.551096
566,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:07.552384900
560,ENCLOSURE_FEE_PREMIUM,30.0,19,Recinto Premium,2026-05-21T14:45:07.552384900
619,ENCLOSURE_FEE_VIP,75.0,20,Recinto VIP,2026-05-21T14:45:07.553401800
653,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:07.553401800
561,ENCLOSURE_FEE_PREMIUM,30.0,21,Recinto Premium,2026-05-21T14:45:07.553401800
567,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:07.553401800
620,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:07.554899100
654,SOUVENIR,15.0,24,Recinto Central,2026-05-21T14:45:07.554899100
568,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:07.554899100
569,ENCLOSURE_FEE_BASIC,10.0,25,Recinto Básico,2026-05-21T14:45:07.555900400
562,ENCLOSURE_FEE_PREMIUM,30.0,26,Recinto Premium,2026-05-21T14:45:07.555900400
655,SOUVENIR,15.0,27,Recinto Central,2026-05-21T14:45:07.555900400
570,ENCLOSURE_FEE_BASIC,10.0,27,Recinto Básico,2026-05-21T14:45:07.557072200
656,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:07.557072200
621,ENCLOSURE_FEE_VIP,75.0,28,Recinto VIP,2026-05-21T14:45:07.557072200
622,ENCLOSURE_FEE_VIP,75.0,29,Recinto VIP,2026-05-21T14:45:07.558077400
623,ENCLOSURE_FEE_VIP,75.0,30,Recinto VIP,2026-05-21T14:45:07.558077400
563,ENCLOSURE_FEE_PREMIUM,30.0,1,Recinto Premium,2026-05-21T14:45:07.559069800
624,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:07.560144200
657,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:07.560144200
625,ENCLOSURE_FEE_VIP,75.0,3,Recinto VIP,2026-05-21T14:45:07.560144200
658,SOUVENIR,15.0,4,Recinto Central,2026-05-21T14:45:07.561428400
626,ENCLOSURE_FEE_VIP,75.0,4,Recinto VIP,2026-05-21T14:45:07.561428400
564,ENCLOSURE_FEE_PREMIUM,30.0,5,Recinto Premium,2026-05-21T14:45:07.562429600
659,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:07.562429600
571,ENCLOSURE_FEE_BASIC,10.0,6,Recinto Básico,2026-05-21T14:45:07.563433400
38,SPA_SERVICE,20.0,7,Baños y SPA,2026-05-21T14:45:07.563433400
572,ENCLOSURE_FEE_BASIC,10.0,7,Recinto Básico,2026-05-21T14:45:07.564531600
660,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:07.564531600
573,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:07.564531600
565,ENCLOSURE_FEE_PREMIUM,30.0,9,Recinto Premium,2026-05-21T14:45:07.565988300
574,ENCLOSURE_FEE_BASIC,10.0,10,Recinto Básico,2026-05-21T14:45:07.565988300
627,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:07.565988300
566,ENCLOSURE_FEE_PREMIUM,30.0,12,Recinto Premium,2026-05-21T14:45:07.567257200
628,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:07.567763200
629,ENCLOSURE_FEE_VIP,75.0,14,Recinto VIP,2026-05-21T14:45:07.567763200
575,ENCLOSURE_FEE_BASIC,10.0,15,Recinto Básico,2026-05-21T14:45:07.567763200
567,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:07.569315900
576,ENCLOSURE_FEE_BASIC,10.0,17,Recinto Básico,2026-05-21T14:45:07.569315900
577,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:07.570334700
661,SOUVENIR,15.0,19,Recinto Central,2026-05-21T14:45:07.570334700
568,ENCLOSURE_FEE_PREMIUM,30.0,19,Recinto Premium,2026-05-21T14:45:07.570334700
569,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:07.571848700
630,ENCLOSURE_FEE_VIP,75.0,21,Recinto VIP,2026-05-21T14:45:07.571848700
570,ENCLOSURE_FEE_PREMIUM,30.0,22,Recinto Premium,2026-05-21T14:45:07.571848700
578,ENCLOSURE_FEE_BASIC,10.0,23,Recinto Básico,2026-05-21T14:45:07.572859100
662,SOUVENIR,15.0,24,Recinto Central,2026-05-21T14:45:07.572859100
571,ENCLOSURE_FEE_PREMIUM,30.0,24,Recinto Premium,2026-05-21T14:45:07.573861300
663,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:07.573861300
572,ENCLOSURE_FEE_PREMIUM,30.0,25,Recinto Premium,2026-05-21T14:45:07.574861600
631,ENCLOSURE_FEE_VIP,75.0,26,Recinto VIP,2026-05-21T14:45:07.574861600
632,ENCLOSURE_FEE_VIP,75.0,27,Recinto VIP,2026-05-21T14:45:07.576118400
664,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:07.576118400
573,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:07.576118400
574,ENCLOSURE_FEE_PREMIUM,30.0,29,Recinto Premium,2026-05-21T14:45:07.576118400
665,SOUVENIR,15.0,30,Recinto Central,2026-05-21T14:45:07.577570400
579,ENCLOSURE_FEE_BASIC,10.0,30,Recinto Básico,2026-05-21T14:45:07.577570400
666,SOUVENIR,15.0,1,Recinto Central,2026-05-21T14:45:07.578568
575,ENCLOSURE_FEE_PREMIUM,30.0,1,Recinto Premium,2026-05-21T14:45:07.578568
667,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:07.579670500
633,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:07.579670500
668,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:07.579670500
634,ENCLOSURE_FEE_VIP,75.0,3,Recinto VIP,2026-05-21T14:45:07.580688200
580,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:07.580688200
581,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:07.581731900
669,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:07.581731900
635,ENCLOSURE_FEE_VIP,75.0,6,Recinto VIP,2026-05-21T14:45:07.581731900
576,ENCLOSURE_FEE_PREMIUM,30.0,7,Recinto Premium,2026-05-21T14:45:07.581731900
582,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:07.583058800
636,ENCLOSURE_FEE_VIP,75.0,9,Recinto VIP,2026-05-21T14:45:07.583058800
583,ENCLOSURE_FEE_BASIC,10.0,10,Recinto Básico,2026-05-21T14:45:07.583058800
670,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:07.583058800
637,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:07.584071300
584,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:07.584071300
638,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:07.584071300
671,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:07.584071300
639,ENCLOSURE_FEE_VIP,75.0,14,Recinto VIP,2026-05-21T14:45:07.585346900
577,ENCLOSURE_FEE_PREMIUM,30.0,15,Recinto Premium,2026-05-21T14:45:07.585346900
578,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:07.586339700
672,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:07.587342600
579,ENCLOSURE_FEE_PREMIUM,30.0,17,Recinto Premium,2026-05-21T14:45:07.587342600
580,ENCLOSURE_FEE_PREMIUM,30.0,18,Recinto Premium,2026-05-21T14:45:07.587342600
585,ENCLOSURE_FEE_BASIC,10.0,19,Recinto Básico,2026-05-21T14:45:07.588343200
581,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:07.588343200
673,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:07.589336200
582,ENCLOSURE_FEE_PREMIUM,30.0,21,Recinto Premium,2026-05-21T14:45:07.589336200
640,ENCLOSURE_FEE_VIP,75.0,22,Recinto VIP,2026-05-21T14:45:07.589336200
641,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:07.590336700
642,ENCLOSURE_FEE_VIP,75.0,24,Recinto VIP,2026-05-21T14:45:07.591339600
674,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:07.591339600
586,ENCLOSURE_FEE_BASIC,10.0,25,Recinto Básico,2026-05-21T14:45:07.592592700
643,ENCLOSURE_FEE_VIP,75.0,26,Recinto VIP,2026-05-21T14:45:07.592592700
644,ENCLOSURE_FEE_VIP,75.0,27,Recinto VIP,2026-05-21T14:45:07.593589500
675,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:07.593589500
645,ENCLOSURE_FEE_VIP,75.0,28,Recinto VIP,2026-05-21T14:45:07.593589500
583,ENCLOSURE_FEE_PREMIUM,30.0,29,Recinto Premium,2026-05-21T14:45:07.593589500
587,ENCLOSURE_FEE_BASIC,10.0,30,Recinto Básico,2026-05-21T14:45:07.594906700
584,ENCLOSURE_FEE_PREMIUM,30.0,1,Recinto Premium,2026-05-21T14:45:07.597243100
39,SPA_SERVICE,20.0,2,Baños y SPA,2026-05-21T14:45:07.597243100
585,ENCLOSURE_FEE_PREMIUM,30.0,2,Recinto Premium,2026-05-21T14:45:07.597243100
40,SPA_SERVICE,20.0,3,Baños y SPA,2026-05-21T14:45:07.597243100
646,ENCLOSURE_FEE_VIP,75.0,3,Recinto VIP,2026-05-21T14:45:07.598755100
588,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:07.598755100
676,SOUVENIR,15.0,5,Recinto Central,2026-05-21T14:45:07.598755100
41,SPA_SERVICE,20.0,5,Baños y SPA,2026-05-21T14:45:07.598755100
589,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:07.600038600
677,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:07.600038600
590,ENCLOSURE_FEE_BASIC,10.0,6,Recinto Básico,2026-05-21T14:45:07.600038600
586,ENCLOSURE_FEE_PREMIUM,30.0,7,Recinto Premium,2026-05-21T14:45:07.601040100
587,ENCLOSURE_FEE_PREMIUM,30.0,8,Recinto Premium,2026-05-21T14:45:07.601040100
647,ENCLOSURE_FEE_VIP,75.0,9,Recinto VIP,2026-05-21T14:45:07.602039900
591,ENCLOSURE_FEE_BASIC,10.0,10,Recinto Básico,2026-05-21T14:45:07.602039900
588,ENCLOSURE_FEE_PREMIUM,30.0,11,Recinto Premium,2026-05-21T14:45:07.603045100
592,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:07.603045100
648,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:07.603045100
589,ENCLOSURE_FEE_PREMIUM,30.0,14,Recinto Premium,2026-05-21T14:45:07.604455500
590,ENCLOSURE_FEE_PREMIUM,30.0,15,Recinto Premium,2026-05-21T14:45:07.604455500
591,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:07.604455500
678,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:07.605456200
649,ENCLOSURE_FEE_VIP,75.0,17,Recinto VIP,2026-05-21T14:45:07.605456200
650,ENCLOSURE_FEE_VIP,75.0,18,Recinto VIP,2026-05-21T14:45:07.606464500
679,SOUVENIR,15.0,19,Recinto Central,2026-05-21T14:45:07.606464500
651,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:07.607699300
680,SOUVENIR,15.0,20,Recinto Central,2026-05-21T14:45:07.608700300
592,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:07.608700300
652,ENCLOSURE_FEE_VIP,75.0,21,Recinto VIP,2026-05-21T14:45:07.609703900
593,ENCLOSURE_FEE_PREMIUM,30.0,22,Recinto Premium,2026-05-21T14:45:07.609703900
653,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:07.609703900
594,ENCLOSURE_FEE_PREMIUM,30.0,24,Recinto Premium,2026-05-21T14:45:07.610699900
593,ENCLOSURE_FEE_BASIC,10.0,25,Recinto Básico,2026-05-21T14:45:07.610699900
681,SOUVENIR,15.0,26,Recinto Central,2026-05-21T14:45:07.610699900
594,ENCLOSURE_FEE_BASIC,10.0,26,Recinto Básico,2026-05-21T14:45:07.610699900
682,SOUVENIR,15.0,27,Recinto Central,2026-05-21T14:45:07.612025500
654,ENCLOSURE_FEE_VIP,75.0,27,Recinto VIP,2026-05-21T14:45:07.612025500
683,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:07.612025500
595,ENCLOSURE_FEE_BASIC,10.0,28,Recinto Básico,2026-05-21T14:45:07.613217300
596,ENCLOSURE_FEE_BASIC,10.0,29,Recinto Básico,2026-05-21T14:45:07.613217300
595,ENCLOSURE_FEE_PREMIUM,30.0,30,Recinto Premium,2026-05-21T14:45:07.613217300
684,SOUVENIR,15.0,1,Recinto Central,2026-05-21T14:45:07.614472700
597,ENCLOSURE_FEE_BASIC,10.0,1,Recinto Básico,2026-05-21T14:45:07.614472700
596,ENCLOSURE_FEE_PREMIUM,30.0,2,Recinto Premium,2026-05-21T14:45:07.615594800
685,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:07.615594800
598,ENCLOSURE_FEE_BASIC,10.0,3,Recinto Básico,2026-05-21T14:45:07.616591800
